ID,优先纳入,PC,ContaminatingSample,IntendedSample
P5,FIRST,4,-0.236442,-0.00530734
P50,FIRST,1,0.944452,-0.0103649
P50,FIRST,2,-2.18065,0.0151376
P50,FIRST,3,6.44537,0.0175985
P50,FIRST,4,-0.61827,-0.00213754
P50B,FIRST,1,0.487903,-0.0101963
P50B,FIRST,2,0.186169,0.0159682
P50B,FIRST,3,-2.01018,0.0152722
P50B,FIRST,4,3.59951,-0.00302943
P51,FIRST,1,-0.00434369,-0.0105835
P51,FIRST,2,-0.0259243,0.017129
P51,FIRST,3,0.00659862,0.0110661
P51,FIRST,4,-0.00305802,0.00145416
P51B,FIRST,1,0.609193,-0.0100513
P51B,FIRST,2,0.0245219,0.016103
P51B,FIRST,3,-0.756657,0.00789197
P51B,FIRST,4,0.786516,0.00274074
P52,FIRST,1,0.0645404,-0.010192
P52,FIRST,2,0.281406,0.0135636
P52,FIRST,3,0.9058,0.0210061
P52,FIRST,4,-1.69241,-0.00852119
P52B,FIRST,1,0.0454417,-0.00963884
P52B,FIRST,2,0.0268317,0.0156013
P52B,FIRST,3,0.00833686,0.016054
P52B,FIRST,4,0.0359527,-0.000920571
P53,FIRST,1,0.00742056,-0.00972408
P53,FIRST,2,0.00219243,0.016385
P53,FIRST,3,-0.0702285,0.0176839
P53,FIRST,4,0.0486808,-0.000505243
P53B,FIRST,1,-0.00919072,-0.0103349
P53B,FIRST,2,0.0356751,0.0154015
P53B,FIRST,3,-0.0109877,0.0139437
P53B,FIRST,4,-0.0113515,-0.000410279
P54,FIRST,1,-0.523832,-0.0101047
P54,FIRST,2,-0.256141,0.0132075
P54,FIRST,3,0.807933,0.0236954
P54,FIRST,4,0.287866,-0.00725523
P54B,FIRST,1,-0.625387,-0.00988898
P54B,FIRST,2,0.549273,0.0132376
P54B,FIRST,3,-0.246671,0.0235871
P54B,FIRST,4,1.24435,-0.00473437
P55,FIRST,1,-1.38638,-0.00888882
P55,FIRST,2,-3.39414,0.0166832
P55,FIRST,3,1.25408,0.0142845
P55,FIRST,4,-0.599853,-0.00250742
P55B,FIRST,1,-0.0114773,-0.0105828
P55B,FIRST,2,0.0120339,0.0134668
P55B,FIRST,3,-0.032658,0.0163934
P55B,FIRST,4,-0.11428,-0.00502576
P56,FIRST,1,0.00101959,-0.00945278
P56,FIRST,2,0.012279,0.0177118
P56,FIRST,3,-0.283084,0.0129277
P56,FIRST,4,-0.114567,0.00010609
P56B,FIRST,1,0.000695297,-0.00983148
P56B,FIRST,2,0.000669473,0.0167161
P56B,FIRST,3,0.00449205,0.0185878
P56B,FIRST,4,-0.0471717,-0.00527825
P57,FIRST,1,0.00482019,-0.0102829
P57,FIRST,2,-0.0190081,0.0107322
P57,FIRST,3,0.00942523,0.0267366
P57,FIRST,4,-0.0193969,-0.0126248
P57B,FIRST,1,0.0317134,-0.0101558
P57B,FIRST,2,-0.44379,0.0147674
P57B,FIRST,3,0.127743,0.01711
P57B,FIRST,4,0.062908,-0.00508222
P58,FIRST,1,-0.0808828,-0.00978393
P58,FIRST,2,0.237918,0.0144463
P58,FIRST,3,0.62359,0.0180943
P58,FIRST,4,-0.117786,-0.00164987
P58B,FIRST,1,0.0062493,-0.00965963
P58B,FIRST,2,0.0732138,0.0151394
P58B,FIRST,3,-0.219295,0.0162427
P58B,FIRST,4,0.0345772,-0.00196889
P59,FIRST,1,0.0135835,-0.0100393
P59,FIRST,2,-0.299472,0.013969
P59,FIRST,3,-0.125595,0.0229761
P59,FIRST,4,-0.156902,-0.00338615
P59B,FIRST,1,0.011803,-0.0101478
P59B,FIRST,2,-0.00570879,0.0142874
P59B,FIRST,3,0.0207492,0.018983
P59B,FIRST,4,-0.0349234,-0.00608816
P5B,FIRST,1,-0.0192788,-0.0104059
P5B,FIRST,2,0.00730434,0.0124625
P5B,FIRST,3,0.0355882,0.0213968
P5B,FIRST,4,0.0715088,-0.00941438
P5P,FIRST,1,-0.0983931,-0.00996232
P5P,FIRST,2,0.643,0.0115593
P5P,FIRST,3,0.319373,0.0294274
P5P,FIRST,4,0.301815,-0.00789696
P6,FIRST,1,-0.218278,-0.00955716
P6,FIRST,2,1.36058,0.0167299
P6,FIRST,3,0.80242,0.0161665
P6,FIRST,4,0.774368,-0.00340816
P60,FIRST,1,-0.116083,-0.0100114
P60,FIRST,2,-0.0936418,0.0170262
P60,FIRST,3,0.183235,0.0177172
P60,FIRST,4,-0.359977,-0.00388363
P60B,FIRST,1,0.0270024,-0.0101892
P60B,FIRST,2,0.0258049,0.0162122
P60B,FIRST,3,-0.179639,0.0112807
P60B,FIRST,4,-0.0631572,-0.00088891
P61,FIRST,1,-0.00494229,-0.00970249
P61,FIRST,2,0.00181141,0.0150725
P61,FIRST,3,0.0810931,0.0192101
P61,FIRST,4,-0.0112459,-0.00168129
P61B,FIRST,1,-0.0175405,-0.00962911
P61B,FIRST,2,-0.00361694,0.0161393
P61B,FIRST,3,0.0054082,0.0162149
P61B,FIRST,4,-0.0331502,0.000336356
P62,FIRST,1,-0.0132777,-0.010104
P62,FIRST,2,0.00538867,0.0159652
P62,FIRST,3,0.0763536,0.0146453
P62,FIRST,4,-0.0758755,-0.000366301
P62B,FIRST,1,-0.02182,-0.0102233
P62B,FIRST,2,0.0114156,0.0128359
P62B,FIRST,3,0.0212503,0.0239372
P62B,FIRST,4,0.0141974,-0.00445676
P63,FIRST,1,-0.00261057,-0.0102414
P63,FIRST,2,0.0361194,0.0138487
P63,FIRST,3,-0.000818439,0.0216813
P63,FIRST,4,0.0641389,-0.00766833
P63B,FIRST,1,0.0123871,-0.0102769
P63B,FIRST,2,0.0466812,0.012392
P63B,FIRST,3,0.0180474,0.0228565
P63B,FIRST,4,-0.0507175,-0.00442016
P64,FIRST,1,-0.474651,-0.00992097
P64,FIRST,2,1.27981,0.0152173
P64,FIRST,3,0.315741,0.0155881
P64,FIRST,4,-1.58543,0.00142894
P64B,FIRST,1,-0.0240687,-0.00975337
P64B,FIRST,2,-0.0415033,0.0143084
P64B,FIRST,3,-0.154716,0.0142863
P64B,FIRST,4,0.10533,0.000928435
P65,FIRST,1,0.0172338,-0.00895693
P65,FIRST,2,-0.014313,0.0173601
P65,FIRST,3,-0.0256901,0.0188852
P65,FIRST,4,-0.0834953,-0.00160957
P65B,FIRST,1,0.0648267,-0.0100735
P65B,FIRST,2,-0.501459,0.0167007
P65B,FIRST,3,0.80119,0.0124014
P65B,FIRST,4,0.558507,-0.0032697
P66,FIRST,1,-0.00679073,-0.00984511
P66,FIRST,2,0.309587,0.0144579
P66,FIRST,3,0.084467,0.0194313
P66,FIRST,4,0.0159586,-0.0048544
P66B,FIRST,1,0.0241351,-0.0104737
P66B,FIRST,2,0.306086,0.013333
P66B,FIRST,3,-0.0344567,0.020716
P66B,FIRST,4,0.0909709,-0.00718309
P67,FIRST,1,-0.647973,-0.00996618
P67,FIRST,2,-0.420832,0.0127003
P67,FIRST,3,0.00133629,0.0254159
P67,FIRST,4,0.906339,-0.00862337
P67B,FIRST,1,0.243068,-0.0103759
P67B,FIRST,2,-0.339454,0.0147672
P67B,FIRST,3,-0.0153719,0.0171696
P67B,FIRST,4,0.850281,0.000541735
P68,FIRST,1,-0.0352459,-0.00999624
P68,FIRST,2,0.026993,0.0162995
P68,FIRST,3,-0.0480607,0.016423
P68,FIRST,4,0.214649,-0.00456973
P68B,FIRST,1,0.13528,-0.0100069
P68B,FIRST,2,0.395909,0.0168408
P68B,FIRST,3,-0.258066,0.0134729
P68B,FIRST,4,0.740207,-0.00426946
P69,FIRST,1,-0.106339,-0.00957157
P69,FIRST,2,-0.0218866,0.0171622
P69,FIRST,3,0.121155,0.0151924
P69,FIRST,4,-0.27564,-0.00160819
P69B,FIRST,1,-0.0324982,-0.0100316
P69B,FIRST,2,-0.0220032,0.0149406
P69B,FIRST,3,-0.0116809,0.0186745
P69B,FIRST,4,-0.018972,-0.00248005
P6B,FIRST,1,0.0053169,-0.00996388
P6B,FIRST,2,-0.00796784,0.0124481
P6B,FIRST,3,-0.00675418,0.0212982
P6B,FIRST,4,0.0307965,-0.00328467
P6P,FIRST,1,0.0189277,-0.0101056
P6P,FIRST,2,0.0114376,0.014115
P6P,FIRST,3,0.033986,0.0197335
P6P,FIRST,4,-0.0865362,-0.00430062
P7,FIRST,1,0.00393153,-0.010038
P7,FIRST,2,-0.105,0.0160523
P7,FIRST,3,0.0909869,0.0146043
P7,FIRST,4,0.00989297,-0.00172667
P70,FIRST,1,0.00167355,-0.0104765
P70,FIRST,2,-0.0176386,0.0126257
P70,FIRST,3,0.050307,0.018502
P70,FIRST,4,-0.0148964,-0.0074605
P70B,FIRST,1,0.0583449,-0.0109168
P70B,FIRST,2,-0.354722,0.0107751
P70B,FIRST,3,-0.331996,0.0263931
P70B,FIRST,4,1.83873,-0.00916236
P71,FIRST,1,0.23741,-0.0102242
P71,FIRST,2,0.324418,0.0136539
P71,FIRST,3,-0.122905,0.0234922
P71,FIRST,4,-0.861088,-0.00729584
P71B,FIRST,1,0.0767431,-0.0106248
P71B,FIRST,2,0.198943,0.0159972
P71B,FIRST,3,1.01036,0.0160975
P71B,FIRST,4,-0.0283659,-0.00212559
P72,FIRST,1,0.320208,-0.0104962
P72,FIRST,2,-0.0342175,0.0158349
P72,FIRST,3,-0.44753,0.018805
P72,FIRST,4,0.0587502,-0.00302249
P72B,FIRST,1,-0.149449,-0.0107091
P72B,FIRST,2,0.507576,0.00986935
P72B,FIRST,3,0.418525,0.0130064
P72B,FIRST,4,-0.0354,9.71e-05
P73,FIRST,1,1.02864,-0.00988431
P73,FIRST,2,-0.524387,0.0154235
P73,FIRST,3,1.42154,0.0214278
P73,FIRST,4,-0.814539,-0.007938
P73B,FIRST,1,-0.215867,-0.00993904
P73B,FIRST,2,0.849228,0.0123196
P73B,FIRST,3,0.153126,0.0216292
P73B,FIRST,4,-0.215519,-0.00732187
P74,FIRST,1,0.0106199,-0.00939916
P74,FIRST,2,0.00448269,0.0145387
P74,FIRST,3,-0.0148794,0.0199397
P74,FIRST,4,-0.0158662,-0.00265881
P74B,FIRST,1,0.0489713,-0.00969346
P74B,FIRST,2,0.150655,0.0134513
P74B,FIRST,3,-0.0710596,0.0246809
P74B,FIRST,4,-0.0445629,-0.00518007
P75,FIRST,1,-0.0253413,-0.00998417
P75,FIRST,2,-0.00901444,0.0159458
P75,FIRST,3,0.0389468,0.0129725
P75,FIRST,4,0.0955677,-0.00295462
P75B,FIRST,1,0.0923811,-0.0105098
P75B,FIRST,2,0.108641,0.0134707
P75B,FIRST,3,-0.0648759,0.0223159
P75B,FIRST,4,0.223908,-0.00756486
P76,FIRST,1,-0.537019,-0.0102085
P76,FIRST,2,0.00509486,0.0167868
P76,FIRST,3,0.609711,0.0144797
P76,FIRST,4,0.28669,-0.00216074
P76B,FIRST,1,0.119706,-0.00969817
P76B,FIRST,2,0.290241,0.0177143
P76B,FIRST,3,-0.736417,0.0145602
P76B,FIRST,4,1.26601,-0.00327777
P77,FIRST,1,0.00627372,-0.0100713
P77,FIRST,2,0.0644419,0.0128396
P77,FIRST,3,-0.0208451,0.0245442
P77,FIRST,4,-0.179368,-0.00631486
P77B,FIRST,1,0.00347363,-0.0103689
P77B,FIRST,2,-0.00156459,0.0133852
P77B,FIRST,3,0.0119253,0.0186555
P77B,FIRST,4,-0.0423268,-0.00432419
P78,FIRST,1,0.0117417,-0.00945305
P78,FIRST,2,0.0531226,0.0138286
P78,FIRST,3,-0.032891,0.0168846
P78,FIRST,4,0.00915291,-0.00235597
P78B,FIRST,1,-0.00098407,-0.010425
P78B,FIRST,2,-0.0384151,0.0164445
P78B,FIRST,3,0.0129407,0.0158201
P78B,FIRST,4,-0.00996963,-0.000925038
P79,FIRST,1,-0.00768605,-0.00916801
P79,FIRST,2,-0.00509536,0.0160364
P79,FIRST,3,0.0763957,0.0146067
P79,FIRST,4,-0.0742825,-0.00291949
P79B,FIRST,1,0.0158938,-0.0108329
P79B,FIRST,2,0.00236244,0.0173412
P79B,FIRST,3,0.00383728,0.0146173
P79B,FIRST,4,-0.00700603,-0.00184882
P7B,FIRST,1,0.0646683,-0.00988052
P7B,FIRST,2,0.569932,0.01332
P7B,FIRST,3,2.84563,0.01901
P7B,FIRST,4,-0.499948,-0.00652499
P7P,FIRST,1,-0.0150373,-0.0101253
P7P,FIRST,2,-0.0138604,0.0162844
P7P,FIRST,3,-0.0662687,0.0158168
P7P,FIRST,4,0.0451663,-0.000190819
P8,FIRST,1,0.0171875,-0.0106348
P8,FIRST,2,0.07046,0.0152109
P8,FIRST,3,0.74162,0.0158515
P8,FIRST,4,-0.167155,0.0014351
P80,FIRST,1,-0.00273572,-0.00987249
P80,FIRST,2,0.0251467,0.016923
P80,FIRST,3,-0.0292822,0.0156936
P80,FIRST,4,-0.0160924,-0.00288983
P80B,FIRST,1,-0.000836297,-0.0105426
P80B,FIRST,2,-0.0196551,0.0136937
P80B,FIRST,3,-0.0574519,0.0219216
P80B,FIRST,4,-0.0458042,-0.00425236
P81,FIRST,1,-0.0480847,-0.0110762
P81,FIRST,2,0.106134,0.0163506
P81,FIRST,3,-0.28955,0.0116496
P81,FIRST,4,-0.0566747,-0.00388433
P81B,FIRST,1,0.0568178,-0.00966773
P81B,FIRST,2,0.00401456,0.0155286
P81B,FIRST,3,-0.0609799,0.020282
P81B,FIRST,4,-0.161636,-0.00870397
P82,FIRST,1,-0.476306,-0.0100081
P82,FIRST,2,-2.01955,0.0150371
P82,FIRST,3,19.6657,0.017474
P82,FIRST,4,14.0768,-0.00666748
P82B,FIRST,1,-0.061908,-0.0102112
P82B,FIRST,2,0.0475908,0.0138422
P82B,FIRST,3,1.06806,0.0205907
P82B,FIRST,4,0.0132935,-0.00643185
P83,FIRST,1,0.00277213,-0.00940292
P83,FIRST,2,0.0570566,0.0141587
P83,FIRST,3,-0.126078,0.0197651
P83,FIRST,4,0.00672705,-0.00719026
P83B,FIRST,1,0.0327594,-0.0102526
P83B,FIRST,2,0.093972,0.0122027
P83B,FIRST,3,-0.268807,0.0239638
P83B,FIRST,4,-0.187935,-0.00470837
P84,FIRST,1,-0.100077,-0.0101402
P84,FIRST,2,0.130099,0.0146327
P84,FIRST,3,0.0468967,0.0174274
P84,FIRST,4,-0.119634,-0.00681547
P84B,FIRST,1,-0.000191897,-0.0101752
P84B,FIRST,2,0.00341941,0.0131366
P84B,FIRST,3,0.0400205,0.0188248
P84B,FIRST,4,-0.0177812,-0.00869397
P85,FIRST,1,0.0159936,-0.0102699
P85,FIRST,2,0.0768325,0.0130134
P85,FIRST,3,0.220156,0.0184708
P85,FIRST,4,0.254583,-0.00195546
P85B,FIRST,1,0.0347489,-0.00976307
P85B,FIRST,2,-0.304635,0.014993
P85B,FIRST,3,0.496406,0.0168788
P85B,FIRST,4,0.2266,-0.00313545
P86,FIRST,1,0.00981869,-0.0101577
P86,FIRST,2,-0.0818492,0.0145291
P86,FIRST,3,-0.0348656,0.0183689
P86,FIRST,4,0.0419927,-0.00534356
P86B,FIRST,1,-0.0071413,-0.0101022
P86B,FIRST,2,-0.0345545,0.0115741
P86B,FIRST,3,0.241332,0.021795
P86B,FIRST,4,0.0675844,-0.00650441
P87,FIRST,1,-0.0825163,-0.00941586
P87,FIRST,2,-0.020951,0.0128109
P87,FIRST,3,0.0241317,0.0194757
P87,FIRST,4,-0.0772537,-0.00470354
P87B,FIRST,1,0.0075886,-0.0103004
P87B,FIRST,2,-0.0299907,0.0125786
P87B,FIRST,3,0.0283763,0.0245798
P87B,FIRST,4,-0.0318704,-0.00861622
P88,FIRST,1,-0.00593497,-0.0101195
P88,FIRST,2,-0.224825,0.0160164
P88,FIRST,3,-0.0541538,0.0158729
P88,FIRST,4,-0.0870697,-0.00265478
P88B,FIRST,1,0.207289,-0.0104879
P88B,FIRST,2,0.309848,0.0147075
P88B,FIRST,3,-0.0855832,0.0161215
P88B,FIRST,4,-0.0736188,-0.0039181
P89,FIRST,1,0.00412967,-0.0106904
P89,FIRST,2,-0.0370791,0.0155866
P89,FIRST,3,0.0297947,0.0146335
P89,FIRST,4,-0.17083,-0.00592002
P89B,FIRST,1,0.363186,-0.00974464
P89B,FIRST,2,-1.00074,0.0157316
P89B,FIRST,3,0.51416,0.0181302
P89B,FIRST,4,-2.72602,-0.00321906
P8B,FIRST,1,-0.000309522,-0.00994591
P8B,FIRST,2,0.0729753,0.0183616
P8B,FIRST,3,-0.380156,0.0110103
P8B,FIRST,4,-0.108291,-0.00140561
P8P,FIRST,1,0.00613729,-0.0101028
P8P,FIRST,2,-0.00893231,0.0119788
P8P,FIRST,3,-0.0252389,0.025688
P8P,FIRST,4,-0.0181744,-0.00642772
P9,FIRST,1,-0.40582,-0.0103856
P9,FIRST,2,0.0737372,0.0160513
P9,FIRST,3,0.265867,0.0146636
P9,FIRST,4,-0.28318,-0.000353898
P90,FIRST,1,0.0531851,-0.0109321
P90,FIRST,2,-0.173538,0.0142184
P90,FIRST,3,-0.098248,0.0217698
P90,FIRST,4,0.593279,-0.00646935
P90B,FIRST,1,-0.0637509,-0.00995362
P90B,FIRST,2,-0.0103261,0.0153421
P90B,FIRST,3,-0.0689539,0.0220302
P90B,FIRST,4,1.11881,-0.00374399
P91,FIRST,1,-0.0285127,-0.0107764
P91,FIRST,2,-0.00186181,0.0133585
P91,FIRST,3,-0.109357,0.0188313
P91,FIRST,4,0.00922668,-0.00268142
P91B,FIRST,1,-0.00430017,-0.0107087
P91B,FIRST,2,0.00706222,0.013704
P91B,FIRST,3,-0.0181541,0.0173408
P91B,FIRST,4,0.0715278,-0.00519609
P92,FIRST,1,0.00253087,-0.0106313
P92,FIRST,2,0.00570795,0.0116293
P92,FIRST,3,0.12764,0.0198013
P92,FIRST,4,0.0984073,-0.00527053
P92B,FIRST,1,-0.0514014,-0.00994525
P92B,FIRST,2,0.00103299,0.0151516
P92B,FIRST,3,-0.0352175,0.0157903
P92B,FIRST,4,-0.115874,-0.00429218
P93,FIRST,1,-0.00741484,-0.0100731
P93,FIRST,2,0.00585482,0.0134185
P93,FIRST,3,0.00975227,0.0160893
P93,FIRST,4,-0.0221986,-0.00184083
P93B,FIRST,1,2.66165,-0.00982357
P93B,FIRST,2,0.868507,0.0131988
P93B,FIRST,3,0.0510159,0.0207921
P93B,FIRST,4,-1.98274,-0.00645971
P94,FIRST,1,0.0660373,-0.00974324
P94,FIRST,2,0.81075,0.0150144
P94,FIRST,3,0.290134,0.0185527
P94,FIRST,4,1.68937,-0.00329684
P94B,FIRST,1,-0.0702753,-0.010353
P94B,FIRST,2,0.103879,0.0137443
P94B,FIRST,3,0.0777154,0.0184267
P94B,FIRST,4,-0.149442,-0.00833915
P95,FIRST,1,-0.161636,-0.0107697
P95,FIRST,2,0.125107,0.0129146
P95,FIRST,3,-0.100868,0.0188197
P95,FIRST,4,0.00778026,-0.00338666
P95B,FIRST,1,0.0964504,-0.00982953
P95B,FIRST,2,0.236713,0.0150378
P95B,FIRST,3,1.43982,0.0150212
P95B,FIRST,4,0.266231,-0.00321015
P96,FIRST,1,0.134829,-0.0100834
P96,FIRST,2,-0.0376672,0.0164288
P96,FIRST,3,0.570076,0.0102869
P96,FIRST,4,0.307729,-0.00311508
P96B,FIRST,1,0.00160389,-0.0102151
P96B,FIRST,2,0.0590053,0.0140788
P96B,FIRST,3,0.114043,0.0207162
P96B,FIRST,4,0.0172088,-0.0063401
P97,FIRST,1,0.00192377,-0.00936904
P97,FIRST,2,0.0341812,0.017665
P97,FIRST,3,-0.0149691,0.0114175
P97,FIRST,4,-0.0252064,-0.00140979
P97B,FIRST,1,-0.0166265,-0.0106103
P97B,FIRST,2,0.0298302,0.013607
P97B,FIRST,3,-0.0532501,0.0169754
P97B,FIRST,4,-0.0821543,-0.00493903
P98,FIRST,1,-0.0374292,-0.0096124
P98,FIRST,2,-0.10499,0.0154623
P98,FIRST,3,1.04148,0.01108
P98,FIRST,4,-0.140565,0.00460177
P98B,FIRST,1,-0.0119244,-0.009815
P98B,FIRST,2,0.0135839,0.0164686
P98B,FIRST,3,0.0149557,0.0167016
P98B,FIRST,4,-0.0143837,-0.00228038
P99,FIRST,1,0.632956,-0.010378
P99,FIRST,2,-0.454821,0.0171095
P99,FIRST,3,-1.97958,0.015008
P99,FIRST,4,-0.123225,-0.000594842
P99B,FIRST,1,-0.00298365,-0.00958293
P99B,FIRST,2,-0.0124018,0.0135098
P99B,FIRST,3,0.0509651,0.0161491
P99B,FIRST,4,-0.0574137,-0.0045363
P9B,FIRST,1,0.0160056,-0.00986592
P9B,FIRST,2,0.0186783,0.0122896
P9B,FIRST,3,-0.0758658,0.0247837
P9B,FIRST,4,0.00704339,-0.0051956
P9P,FIRST,1,0.00921754,-0.00996752
P9P,FIRST,2,-0.00722179,0.0132593
P9P,FIRST,3,-0.0130101,0.0222832
P9P,FIRST,4,0.00880933,-0.00654075
peichenchen,FIRST,1,-0.0164813,-0.0165162
peichenchen,FIRST,2,-0.0307746,-0.0327334
peichenchen,FIRST,3,-0.000406162,-0.00372004
peichenchen,FIRST,4,0.0181812,0.0162957
peichenchenmu,FIRST,1,-0.0800758,-0.016449
peichenchenmu,FIRST,2,0.0444405,-0.0331656
peichenchenmu,FIRST,3,-0.0924164,-0.00534401
peichenchenmu,FIRST,4,-0.0453399,0.0159239
pengshiyamu,FIRST,1,-0.0534199,-0.0168197
pengshiyamu,FIRST,2,-0.219374,-0.0331373
pengshiyamu,FIRST,3,0.146849,-0.00515072
pengshiyamu,FIRST,4,-0.12522,0.0162268
Q0001,FIRST,1,-0.0529433,-0.0160611
Q0001,FIRST,2,0.00754222,-0.0320117
Q0001,FIRST,3,0.0966284,-0.00178044
Q0001,FIRST,4,-0.216054,0.0148019
Q0002,FIRST,1,-0.0818253,-0.0177862
Q0002,FIRST,2,-0.0361005,-0.0313087
Q0002,FIRST,3,0.0159741,-0.00299244
Q0002,FIRST,4,6.99e-05,0.0127977
Q0004,FIRST,1,-0.420868,-0.0166556
Q0004,FIRST,2,0.150978,-0.0327989
Q0004,FIRST,3,0.635207,-0.00372706
Q0004,FIRST,4,0.539655,0.0163244
Q0007,FIRST,1,0.315585,-0.0164747
Q0007,FIRST,2,-0.415916,-0.0325618
Q0007,FIRST,3,0.432,-5.31e-05
Q0007,FIRST,4,-0.15607,0.0191352
Q0009,FIRST,1,-0.0733386,-0.0163721
Q0009,FIRST,2,0.0747294,-0.0330465
Q0009,FIRST,3,0.00606422,-0.00224898
Q0009,FIRST,4,0.366095,0.0186533
Q0010,FIRST,1,-0.0516891,-0.0162674
Q0010,FIRST,2,-0.526049,-0.0322501
Q0010,FIRST,3,-0.87822,-0.00528532
Q0010,FIRST,4,0.383477,0.0146619
Q0012,FIRST,1,-0.0242985,-0.0164382
Q0012,FIRST,2,-0.0669614,-0.0324796
Q0012,FIRST,3,-0.0056976,-0.00383972
Q0012,FIRST,4,0.00884503,0.0152336
Q0013,FIRST,1,-0.0506177,-0.0158112
Q0013,FIRST,2,-0.745051,-0.0307263
Q0013,FIRST,3,1.08076,-0.00758102
Q0013,FIRST,4,0.887017,0.00482391
Q0015,FIRST,1,-0.0327165,-0.0163121
Q0015,FIRST,2,-0.101625,-0.0325394
Q0015,FIRST,3,0.00289615,-0.00295057
Q0015,FIRST,4,-0.023768,0.0154543
Q0016,FIRST,1,-0.036836,-0.0165638
Q0016,FIRST,2,-0.0788744,-0.0328104
Q0016,FIRST,3,-0.0246839,-0.00499666
Q0016,FIRST,4,0.029175,0.0159394
Q0017,FIRST,1,0.224871,-0.016666
Q0017,FIRST,2,-0.149614,-0.0323613
Q0017,FIRST,3,-0.143984,-0.00275306
Q0017,FIRST,4,0.63055,0.0194502
Q0019,FIRST,1,-0.0399731,-0.0158015
Q0019,FIRST,2,0.0381439,-0.0325546
Q0019,FIRST,3,0.0478098,-0.00336251
Q0019,FIRST,4,0.0938014,0.0150591
Q0021,FIRST,1,0.679684,-0.0162241
Q0021,FIRST,2,0.148126,-0.0308727
Q0021,FIRST,3,0.336482,-0.00209648
Q0021,FIRST,4,-0.206203,0.0133708
Q0022,FIRST,1,0.0464366,-0.016784
Q0022,FIRST,2,-0.0571666,-0.0327961
Q0022,FIRST,3,0.0421641,-0.00546641
Q0022,FIRST,4,0.0394827,0.0163441
Q0023,FIRST,1,0.00166318,-0.0167514
Q0023,FIRST,2,-0.0441522,-0.0318909
Q0023,FIRST,3,-0.0462507,-0.00484239
Q0023,FIRST,4,0.0678383,0.0164218
Q0025,FIRST,1,-0.0555697,-0.0165033
Q0025,FIRST,2,-0.0712391,-0.032257
Q0025,FIRST,3,-0.0277141,-0.00173064
Q0025,FIRST,4,0.0235198,0.0173122
Q0031,FIRST,1,-0.0140798,-0.0163463
Q0031,FIRST,2,-0.0294033,-0.0325334
Q0031,FIRST,3,0.065388,-0.00120834
Q0031,FIRST,4,-0.0404314,0.0158772
Q0032,FIRST,1,-0.100204,-0.0164946
Q0032,FIRST,2,-0.11063,-0.0332601
Q0032,FIRST,3,-0.0284902,-0.00126974
Q0032,FIRST,4,0.0974397,0.0188904
Q0033,FIRST,1,-0.0408151,-0.0164833
Q0033,FIRST,2,-0.0479115,-0.0325666
Q0033,FIRST,3,0.0318451,-0.00247403
Q0033,FIRST,4,0.00331295,0.0171269
Q0036,FIRST,1,-0.0027202,-0.0163708
Q0036,FIRST,2,-0.0434931,-0.0321964
Q0036,FIRST,3,-0.0710097,-0.00386941
Q0036,FIRST,4,-0.0345721,0.0143806
Q0037,FIRST,1,-0.017813,-0.0166227
Q0037,FIRST,2,-0.0309649,-0.0331251
Q0037,FIRST,3,-0.0309083,-0.00584243
Q0037,FIRST,4,-0.014733,0.0161527
Q0038,FIRST,1,-0.0108495,-0.016215
Q0038,FIRST,2,-0.0349067,-0.0323281
Q0038,FIRST,3,0.0438766,-0.0013351
Q0038,FIRST,4,0.00607452,0.0156395
Q0039,FIRST,1,-0.0179949,-0.0163659
Q0039,FIRST,2,-0.0376088,-0.0325148
Q0039,FIRST,3,-0.126064,-0.0021839
Q0039,FIRST,4,-0.0337315,0.0146157
Q0040,FIRST,1,-0.0241696,-0.0163544
Q0040,FIRST,2,-0.0309007,-0.0320073
Q0040,FIRST,3,-0.1698,-0.0026059
Q0040,FIRST,4,0.03447,0.0139802
Q0041,FIRST,1,0.0173426,-0.0167211
Q0041,FIRST,2,-0.00392859,-0.0329589
Q0041,FIRST,3,-0.0301388,-0.00208175
Q0041,FIRST,4,0.0274803,0.0194559
Q0042,FIRST,1,-0.0223782,-0.016598
Q0042,FIRST,2,0.0141593,-0.0332687
Q0042,FIRST,3,-0.0730149,-0.00336272
Q0042,FIRST,4,0.00173865,0.018245
Q0043,FIRST,1,0.099724,-0.0163549
Q0043,FIRST,2,-0.030465,-0.0327678
Q0043,FIRST,3,-1.21711,-0.00397575
Q0043,FIRST,4,0.639607,0.0157778
Q0044,FIRST,1,-0.0107257,-0.0166881
Q0044,FIRST,2,-0.0350831,-0.0328122
Q0044,FIRST,3,0.00440851,-0.00418302
Q0044,FIRST,4,0.0938843,0.0160027
Q0046,FIRST,1,-0.019555,-0.0167498
Q0046,FIRST,2,-0.0260573,-0.0321063
Q0046,FIRST,3,0.00789312,-0.00427908
Q0046,FIRST,4,0.00762982,0.0163536
Q0047,FIRST,1,-0.019248,-0.0165942
Q0047,FIRST,2,-0.0634047,-0.0323454
Q0047,FIRST,3,0.00239609,-0.0033558
Q0047,FIRST,4,0.00793036,0.0154799
Q0048,FIRST,1,-0.0396489,-0.0165076
Q0048,FIRST,2,-0.0472092,-0.0326444
Q0048,FIRST,3,-0.0195881,-0.00425374
Q0048,FIRST,4,0.0689805,0.0152755
Q0049,FIRST,1,-0.0361695,-0.0165622
Q0049,FIRST,2,-0.442408,-0.0323285
